,text,text_2,score,length
11307,CristianoDemócrata,GuineaBissau,9.844749587115896,30
11315,BruselasAmsterdam,Herefordshire,9.844692703787757,30
11348,Gyllenhammar,HamburgoCopenhague,9.844575326779237,30
11385,Interamericana,Constitucionales,9.84443320087511,30
11404,Subsahariana,Wohlfahrtsverbände,9.844374128283842,30
11432,EuropeaIzquierda,Proporcionales,9.84428908725419,30
11470,HamburgoCopenhague,RandzioPlath,9.844151787317676,30
11492,Wohlfahrtsverbände,Brandemburgo,9.844076771044088,30
11529,PSEVertsALEGUENGL,Kitzsteinhorn,9.843966755579114,30
11553,circunscribiera,nongovernmental,9.843891372531639,30
11571,HamburgoCopenhague,RothBehrendt,9.843825868438477,30
11573,Intervendría,Wohlfahrtsverbände,9.843814650727195,30
11585,HamburgoCopenhague,Toxicomanías,9.843780327204797,30
11596,LIFENaturaleza,comunitarización,9.843749550464413,30
11609,desapariciçón,superdiplomáticos,9.843724287137759,30
11622,Interuniversitaire,Perspectivas,9.843687752563055,30
11630,SurEuropaAtlántico,Herzogenrath,9.843662959237426,30
11642,PSEVertsALEGUENGL,Interraciales,9.843622603403116,30
11681,Alyssandrakis,coresponsabilidad,9.843491577091527,30
11693,Constitucionales,judeocristiano,9.843459890538975,30
11762,homgeneización,upadministration,9.843253227117568,30
11791,BoumedienneThiery,Wilhelmshaven,9.84316075734467,30
11817,Vicepresidentes,Handlungsbedarf,9.843077653939732,30
11891,preabolicionista,directivamarco,9.842821065822081,30
11892,toxicodependencia,Europeasocios,9.842818486089799,30
11893,Interuniversitaire,acuerdomarco,9.842818413083613,30
11915,VodafoneMannesmann,Bankpersonal,9.84272027322698,30
11927,RothBehrendt,disfuncionamientos,9.842695845292273,30
11932,febreromarzo,Interparlamentaria,9.84268705772909,30
12048,mainstreaming,Stimmbürgerschaft,9.842359667649832,30
12110,Mainstreaming,BoumedienneThiery,9.842184469986744,30
12111,Centroafricana,CreutzfeldtJacob,9.84218212121678,30
12127,Transilvania,Interuniversitaire,9.842125375262059,30
12156,CristianoDemócrata,Subsahariana,9.842054244190985,30
12162,LIFENaturaleza,Steuereintreiber,9.842019142277692,30
12175,Frankenbouff,Interparlamentaria,9.841964619118906,30
12203,Interinstitucional,EuropeaSuiza,9.841875845088165,30
12229,CristianoDemócrata,cohabitation,9.841800375780043,30
12231,desresponsabiliza,Conservadores,9.841796498714787,30
12232,RandzioPlath,SurEuropaAtlántico,9.841794241770494,30
12235,Thermonuclear,desresponsabiliza,9.841786343660214,30
12255,Stimmbürgerschaft,Staffordshire,9.841721382181838,30
12313,Commonwealth,Wohlfahrtsverbände,9.841520377713032,30
12338,desresponsabiliza,mainstreaming,9.84142913495933,30
12366,Wohlfahrtsverbände,acuerdomarco,9.841355244354936,30
12396,francoalemana,Complementariedad,9.841248688122171,30
12401,disfuncionamientos,Medicamentos,9.841228744398396,30
12429,Koulourianos,Interuniversitaire,9.841143856727113,30
12506,Intergubernamental,Commonwealth,9.840926588698709,30
12511,HamburgoCopenhague,EuropeaSuiza,9.84091343448829,30
12557,overstretching,upadministration,9.840771445506556,30
12573,MatikainenKallström,Scarborough,9.840703269992924,30
12605,preabolicionista,confrontándola,9.840645328008897,30
12647,Transeuropea,HamburgoCopenhague,9.840527711894913,30
12652,BruselasAmsterdam,autoimpusiera,9.840513112212863,30
12676,Latinoamericano,pedopornografía,9.840452936848308,30
12691,Subsahariana,Interuniversitaire,9.840402320740505,30
12697,CALEIDOSCOPIO,superdiplomáticos,9.840379347316986,30
12698,Caleidoscopio,superdiplomáticos,9.840379347316986,30
12736,CristianoDemócrata,Euroafricana,9.840272373349713,30
12745,EuropeoAnexo,HamburgoCopenhague,9.840228737030035,30
12787,Centroafricana,Constitucionales,9.840131257900467,30
12792,Stimmbürgerschaft,Encefalopatía,9.840118455463172,30
12799,QuisthoudtRowohl,Presupuestario,9.840101553110506,30
12800,Cederschiöld,CristianoDemócrata,9.840098300023303,30
12821,Steuereintreiber,Rechtsakademie,9.840044281947444,30
12853,CreutzfeldtJacob,Presupuestario,9.839934848030532,30
12856,BoumedienneThiery,GarciaOrcoyen,9.839920433245272,30
12903,Disneyworld,LanguedocRoussillon,9.83978474723752,30
12931,Interparlamentario,Cederschiöld,9.839717547536711,30
12945,euromediteránea,Vicepresidencia,9.839661115416481,30
12952,desapariciçón,coresponsabilidad,9.83964348905774,30
13013,Euromediterráneo,nachweislichen,9.839505807067958,30
13026,HamburgoCopenhague,Jungfernrede,9.83945381173471,30
13027,Communication,Höhereinstufungen,9.839451113459813,30
13057,Kuckelkorns,MatikainenKallström,9.839375695026897,30
13112,BruselasAmsterdam,biodiversidad,9.83921126416927,30
13137,Institucionales,Vicepresidentes,9.839153998007845,30
13146,Brandemburgo,CristianoDemócrata,9.839120841268855,30
13155,Vicepresidente,Socialdemócratas,9.839066074001146,30
13175,Interuniversitaire,escandinavia,9.83902245936849,30
13186,BasseNormandie,BadenWürttemberg,9.8389701558661,30
13232,Koulourianos,Wohlfahrtsverbände,9.838833082867126,30
13253,superdiplomáticos,Armonizaremos,9.838759963196914,30
13271,Herzogenrath,Interuniversitaire,9.838705889399343,30
13326,Representante,Complementariedad,9.838562266359753,30
13358,Occidentales,Interparlamentario,9.838478285694972,30
13392,Koulourianos,VodafoneMannesmann,9.838367263993359,30
13399,estabilizadores,liberalizadores,9.83834344198861,30
13404,CristianoDemócrata,Euroejército,9.838338586938221,30
13411,VodafoneMannesmann,Papayannakis,9.838313281307144,30
13448,pedopornografía,circunscribiera,9.838196910605612,30
13455,Finanzplätze,VodafoneMannesmann,9.838167348831906,30
13457,Sheperdstown,disfuncionamientos,9.838164896367411,30
13493,VodafoneMannesmann,Guardacostas,9.838078773418061,30
13507,HamburgoCopenhague,Archipiélago,9.838038193051137,30
13510,Wohlfahrtsverbände,EuropeaSuiza,9.838015709904207,30
13537,nongovernmental,liberalizadores,9.83794780030682,30
13626,HamburgoCopenhague,Escandinavia,9.83768780063934,30
13633,Perspectivas,SurEuropaAtlántico,9.837665483292037,30
13646,Vicepresidencia,circunscribiera,9.837619147860503,30
13660,Rechtsakademie,QuisthoudtRowohl,9.837583866675455,30
13695,Wohlfahrtsverbände,Guardacostas,9.837497162786605,30
13710,CreutzfeldtJacob,Interamericana,9.837466762746567,30
13736,Socialdemócratas,Biotecnologías,9.837396952435066,30
13777,CALEIDOSCOPIO,Höhereinstufungen,9.837286324402529,30
13778,Caleidoscopio,Höhereinstufungen,9.837286324402529,30
13780,Complementariedad,Subsecretario,9.837282102771924,30
13793,SurEuropaAtlántico,Brandemburgo,9.837245327957287,30
13809,comunitarización,judeocristiano,9.837204471372267,30
13821,QuisthoudtRowohl,Centroafricana,9.837167124468449,30
13837,desfiscalización,radicalización,9.837129742502334,30
13845,confrontándola,upadministration,9.837117613602974,30
13894,HamburgoCopenhague,Developments,9.836987555412009,30
13912,RothBehrendt,Interuniversitaire,9.836940352035402,30
13915,Interamericana,Steuereintreiber,9.836939341821335,30
13943,escolarización,desfiscalización,9.83687471191579,30
13972,nachweislichen,Socialdemócratas,9.836806255102772,30
14072,toxicodependencia,Thermonuclear,9.836520190309738,30
14162,Constitucionales,Biotecnologías,9.83627398608289,30
14168,superdiplomáticos,autoimpusiera,9.836262277529901,30
14202,francoalemana,PSEVertsALEGUENGL,9.836186065226114,30
14273,BruselasAmsterdam,Installations,9.835993844496771,30
14288,VodafoneMannesmann,Organization,9.83596064610499,30
14349,SurEuropaAtlántico,Archipiélago,9.835757961590236,30
14374,Disneyworld,MatikainenKallström,9.835692630535299,30
14399,Hispanoamérica,EuropeaIzquierda,9.83561415139665,30
14410,Interraciales,Höhereinstufungen,9.835584441110907,30
14432,euromediteránea,Institucionales,9.83551706728424,30
14470,Frankenbouff,Interinstitucional,9.835415631781174,30
14508,autoimpusiera,desresponsabiliza,9.835315860873978,30
14511,EuropeoAnexo,CristianoDemócrata,9.835302615740423,30
14550,ParísStGermain,Constitucionales,9.835180475670569,30
14576,Herefordshire,Stimmbürgerschaft,9.835121893768882,30
14599,Departamento,Interparlamentario,9.835065968021148,30
14606,Interinstitucional,Quetzalcoatl,9.835036058511871,30
14613,Vicepresidente,BadenWürttemberg,9.834999742872778,30
14618,Toxicomanías,Interuniversitaire,9.834983489531211,30
14675,circunscribiera,Europafortaleza,9.834842467463952,30
14691,Scarborough,LanguedocRoussillon,9.834784078151204,30
14714,israelípalestina,Característico,9.834746255505191,30
14718,Interparlamentario,Inspectorate,9.834730971784673,30
14725,militarización,desfiscalización,9.83471319715303,30
14727,CreutzfeldtJacob,turcochipriota,9.834701458534873,30
14739,monitorización,comunitarización,9.834673092236153,30
14771,Höhereinstufungen,Møllergårdens,9.834583684950776,30
14781,proyectomarco,BruselasAmsterdam,9.834548870449915,30
14787,Höhereinstufungen,Wilhelmshaven,9.834536050992915,30
14829,desresponsabiliza,Encefalopatía,9.834440165515447,30
14848,EuropeaTúnez,VodafoneMannesmann,9.834393120960804,30
14890,CristianoDemócrata,Utilicémosla,9.834279874589013,30
14903,VodafoneMannesmann,Developments,9.834256716469378,30
14910,BoumedieneThiery,Presupuestaria,9.834242960941312,30
14956,preabolicionista,Centroafricana,9.834129258442932,30
14967,desfiscalización,trivialización,9.834112533062404,30
14971,Interuniversitaire,Trabajadores,9.834104181253236,30
14974,Handlungsbedarf,pedopornografía,9.834098283416917,30
14988,GuineaBissau,Interinstitucional,9.834055720433701,30
14992,Conservadores,Complementariedad,9.834049896722917,30
15033,Wohlfahrtsverbände,Developments,9.833968891741856,30
15036,RandzioPlath,CristianoDemócrata,9.833964717728707,30
15061,Institucionales,Handlungsbedarf,9.833899101734811,30
15077,SurEuropaAtlántico,Escandinavia,9.833830175090725,30
15088,EuropeaIzquierda,implementation,9.83380661609527,30
15094,Intergubernamentales,Wuermeling,9.833785281619598,30
15113,pedopornografía,BushillMatthews,9.833730002637742,30
15131,transregional,coresponsabilidad,9.833661776599806,30
15137,alfabetización,desfiscalización,9.833652836003582,30
15146,desfiscalización,capitalización,9.833622390697279,30
15187,Höhereinstufungen,Encefalopatía,9.83348594673105,30
15188,turcochipriota,preabolicionista,9.833485205696933,30
15194,Finanzminister,BadenWürttemberg,9.833474980780913,30
15202,CristianoDemócrata,Jungfernrede,9.833459581874887,30
15229,Armonizaremos,desresponsabiliza,9.833365470121178,30
15264,liberalización,desfiscalización,9.833268224836075,30
15265,Liberalización,desfiscalización,9.833268224836075,30
15300,nongovernmental,euromediteránea,9.833186725343516,30
15313,PSEVertsALEGUENGL,Wolverhampton,9.833166126283192,30
15315,Característico,upadministration,9.83316343493906,30
15321,BadenWürttemberg,juridictionnel,9.83315168771361,30
15342,SOSDemocracia,superdiplomáticos,9.833102171336542,30
15356,Multilateral,SurEuropaAtlántico,9.833064190537522,30
15382,Interuniversitaire,Presupuestos,9.832995349116654,30
15393,militarización,comunitarización,9.832959971396345,30
15402,Latinoamericano,Vallelelersundi,9.832944225347038,30
15406,Europafortaleza,Schweigepflicht,9.832921531255463,30
15417,Intergubernamentales,Oostlander,9.832904381355451,30
15454,acuerdomarco,disfuncionamientos,9.832791319952399,30
15482,escolarización,comunitarización,9.832704247709922,30
15494,desfiscalización,regularización,9.832684795644344,30
15505,superdiplomáticos,Preferiríamos,9.832657110830516,30
15543,Conservadores,BoumedienneThiery,9.832563142116548,30
15545,centralización,desfiscalización,9.832561161978537,30
15570,MatikainenKallström,Ballycastle,9.832505040799086,30
15576,Interparlamentaria,Occidentales,9.83248143238452,30
15583,BoumedienneThiery,Bankgeheimnis,9.832469271715835,30
15591,Herzogenrath,Interparlamentario,9.832449663515263,30
15602,CristianoDemócrata,Herzogenrath,9.832438545599073,30
15644,EuropeoAnexo,Interuniversitaire,9.832354624714013,30
15684,directivamarco,EuropeaIzquierda,9.832271822876077,30
15688,Complementariedad,Kitzsteinhorn,9.832267829652068,30
15702,desfiscalización,digitalización,9.832236046302942,30
15711,Experimental,Interuniversitaire,9.832220746787964,30
15719,Kitzsteinhorn,BoumedienneThiery,9.832197067481614,30
15729,BoumedieneThiery,abastecimiento,9.832165901407606,30
15742,Interparlamentaria,Herzogenrath,9.832138604124466,30
15743,circunscribiera,DuffVoggenhuber,9.832137296538788,30
15750,upadministration,Constitucional,9.832117013779895,30
15770,BadenWürttemberg,Vicepresidenta,9.83204895887029,30
15776,criptocristianos,judeocristiano,9.832042991201872,30
15781,Höhereinstufungen,conveniomarco,9.832030001051882,30
15830,Interinstitucional,Cederschiöld,9.83190708449459,30
15860,Europafortaleza,Latinoamericano,9.83181238300357,30
15878,espantapájaros,EuropeaIzquierda,9.83178456310814,30
15919,Finansplatz,MatikainenKallström,9.831688841738355,30
15935,Trabajadores,HamburgoCopenhague,9.831650166977683,30
15945,desfiscalización,LIFENaturaleza,9.831622747789977,30
15975,Complementariedad,Wilhelmshaven,9.831539336583578,30
16000,disfuncionamientos,Polluterpays,9.83148074392403,30
16012,Socialdemócratas,KreisslDörfler,9.831445841429483,30
16029,HamburgoCopenhague,Consumidores,9.831399273659262,30
16033,generalización,desfiscalización,9.831394719927463,30
16045,comercialización,homgeneización,9.831359052011969,30
16082,Constitucionales,confrontándola,9.831262652003483,30
16084,Interparlamentaria,Departamento,9.831254483052073,30
16091,PSEVertsALEGUENGL,Conservadores,9.831241626412181,30
16095,Complementariedad,autoimpusiera,9.83122087730127,30
16148,Inspectorate,Interparlamentaria,9.831090973652314,30
16160,Matabelelandia,Steuereintreiber,9.831072008780277,30
16166,Interamericana,preabolicionista,9.831056777107829,30
16171,Höhereinstufungen,Alyssandrakis,9.831046440541797,30
16172,desfiscalización,mundialización,9.831045457113776,30
16177,trastrocamiento,desagrupamiento,9.831031644656276,30
16185,Latinoamericano,trastrocamiento,9.831011144262579,30
16187,Liechtenstein,toxicodependencia,9.831005648439184,30
16206,desfiscalización,revitalización,9.83096973385649,30
16212,Vallelelersundi,Schweigepflicht,9.830945106943997,30
16242,Intergubernamental,Herzogenrath,9.830882115127775,30
16261,Europafortaleza,Vicepresidencia,9.830840556214152,30
16305,Voluntariado,CristianoDemócrata,9.830735496563314,30
16357,enriquecimiento,trastrocamiento,9.830657332420081,30
16361,Euromediterráneo,descubrimiento,9.830648313578438,30
16426,EuropeaTúnez,Interinstitucional,9.830487690323139,30
16482,toxicodependencia,transregional,9.830342661304893,30
16494,desfiscalización,puntualización,9.830305177917102,30
16534,PSEVertsALEGUENGL,Transdniéster,9.83019108658978,30
16539,Biotecnologías,CreutzfeldtJacob,9.830184227787395,30
16590,RothBehrendt,Interparlamentario,9.830057911933045,30
16610,desfiscalización,monitorización,9.830014096771714,30
16622,Organization,Interuniversitaire,9.829987590517735,30
16653,trastrocamiento,desmoronamiento,9.829925897993819,30
16742,comunitarización,autolimitación,9.82974780442897,30
16768,DuffVoggenhuber,Vicepresidentes,9.829685789232606,30
16780,nongovernmental,EuropaIzquierda,9.829658629273565,30
16790,Polluterpays,imprescindibilidad,9.829626065476813,30
16792,alfabetización,comunitarización,9.829625278030482,30
16822,Höhereinstufungen,Installations,9.829553925567074,30
16832,HamburgoCopenhague,Jarzembowski,9.829524313394922,30
16837,Fundamentales,toxicodependencia,9.829518453169852,30
16863,comunitarización,concretización,9.829457118921788,30
16879,Interuniversitaire,Occidentales,9.82941321965082,30
16890,CristianoDemócrata,Perspectivas,9.829398773038973,30
16946,LanguedocRoussillon,OlleSchmidt,9.829241870075306,30
16950,upadministration,Proporcionales,9.829222916943746,30
16968,reprocesamiento,trastrocamiento,9.829179543350167,30
17001,disgregaciones,upadministration,9.829094181857489,30
17015,Interinstitucional,Organization,9.829068784810639,30
17049,nospecialfee,HamburgoCopenhague,9.829000713798141,30
17050,Intergubernamental,Bankpersonal,9.82899424128205,30
17054,Euromediterráneo,Biotecnologías,9.828984185418982,30
17064,Centroamérica,BoumédienneThiery,9.82895435569893,30
17082,decisiónmarco,BoumédienneThiery,9.828914254317278,30
17086,MatikainenKallström,OlleSchmidt,9.828903851485464,30
17168,Interuniversitaire,Inspectorate,9.828696092869983,30
17272,SurEuropaAtlántico,Organization,9.828425338804992,30
17339,trastrocamiento,anquilosamiento,9.82826882338305,30
17352,Intergubernamentales,Schliemann,9.828230846208566,30
17356,Cederschiöld,Interparlamentaria,9.828220291769634,30
17371,Norteamérica,CristianoDemócrata,9.828190603856116,30
17376,desfiscalización,reorganización,9.828184778123068,30
17390,desfiscalización,insonorización,9.828151369366807,30
17432,Quetzalcoatl,Intergubernamental,9.828061665891049,30
17437,PSEVertsALEGUENGL,Atxalandabaso,9.82805101920891,30
17457,Caleidoscopio,toxicodependencia,9.827999320605597,30
17458,toxicodependencia,Caleidoscopio,9.827999320605597,30
17490,BoumedieneThiery,apaciguamiento,9.827929434640957,30
17498,Consumidores,SurEuropaAtlántico,9.827924034641558,30
17503,restablecimiento,abastecimiento,9.827917380851193,30
17518,Schweigepflicht,circunscribiera,9.82788312065763,30
17565,concretización,desfiscalización,9.827768809973533,30
17610,overthecounter,EuropeaIzquierda,9.827650755507966,30
17614,Presupuestario,BoumedieneThiery,9.82763913116498,30
17619,desmembramiento,trastrocamiento,9.827629305331971,30
17632,Stimmbürgerschaft,Nabucodonosor,9.827591195589692,30
17687,Wohlfahrtsverbände,Papayannakis,9.827459396757163,30
17688,BadenWürttemberg,judeocristiano,9.827456695503944,30
17705,Mediterráneo,HamburgoCopenhague,9.827427729372706,30
17728,Schweigepflicht,liberalizadores,9.827385317509464,30
